index,x,y
74,1198,335
79,5,245
80,179,255
81,626,256
82,741,255
83,805,254
84,714,250
85,896,247
index,x,y
3,460,728
7,282,728
9,924,728
11,1185,635
16,181,663
17,235,675
19,704,691
29,24,573
30,255,593
32,704,561
34,396,571
35,540,572
42,175,482
43,292,502
44,426,469
45,712,472
47,1090,499
48,511,487
52,1132,424
54,7,391
55,486,416
56,327,400
57,505,396
58,714,407
60,1068,416
61,1261,417
64,1140,432
67,341,326
68,211,323
69,358,322
70,503,323
71,715,324
74,1189,336
79,13,248
80,187,255
81,507,256
82,615,255
83,855,253
84,723,253
85,878,246
87,1158,258
index,x,y
16,15,676
17,238,684
19,713,689
20,276,676
28,556,508
29,29,569
30,268,591
31,428,537
32,717,554
34,419,566
42,94,477
43,304,497
44,452,453
45,725,470
47,1073,489
48,576,483
51,1245,507
52,1130,423
54,11,391
55,409,412
56,337,398
57,506,387
58,737,418
61,1256,424
64,1135,436
67,185,322
68,220,323
69,369,325
70,532,317
71,729,324
72,984,316
74,1126,336
79,16,255
80,155,255
81,392,257
82,536,257
83,817,252
84,735,252
85,902,250
87,1147,259
index,x,y
11,1190,630
16,19,675
19,725,683
28,556,508
29,36,569
30,278,587
31,439,539
32,725,549
42,167,478
43,315,493
44,1201,476
45,735,466
48,534,484
51,1237,499
54,17,391
55,450,412
56,351,397
57,525,390
58,738,406
61,1257,428
64,1139,430
67,283,323
68,445,326
69,385,324
70,554,321
71,738,324
74,1188,338
79,20,248
80,220,252
81,427,256
82,471,256
83,808,254
84,743,260
85,913,248
87,1187,262
index,x,y
9,978,724
11,1190,630
16,22,674
19,724,683
28,556,508
29,36,569
30,278,587
31,440,540
32,725,550
42,181,477
43,315,493
44,1202,476
45,734,466
48,534,484
51,1236,499
52,1148,420
54,14,387
55,460,413
56,351,397
57,529,390
58,736,409
61,1257,428
64,1138,430
67,293,324
68,445,327
69,385,325
70,559,321
71,738,324
74,1193,339
79,21,247
80,233,251
81,406,255
82,470,256
83,810,254
84,743,259
85,912,248
87,1187,262
index,x,y
7,315,719
16,16,659
19,729,688
20,278,672
28,584,506
29,40,569
30,279,584
32,734,553
34,424,560
42,89,478
43,322,498
44,828,478
45,741,468
47,420,488
48,545,484
51,1235,496
54,36,405
55,457,412
56,355,400
57,521,388
58,769,437
61,1262,431
64,1147,431
67,165,320
68,571,328
69,391,322
70,554,317
71,745,323
74,1148,340
79,23,246
80,258,250
81,391,254
82,451,254
83,783,252
84,754,253
85,927,247
87,1186,261
index,x,y
6,528,724
16,24,654
19,751,683
28,587,507
29,48,570
30,303,579
32,752,553
42,142,477
43,343,488
44,526,454
45,758,469
48,564,480
51,1249,495
54,22,384
55,583,416
56,375,395
57,551,392
58,760,404
61,1270,433
64,1174,430
67,89,313
68,551,326
69,411,324
70,569,322
71,765,324
74,1231,339
79,30,245
80,210,247
81,544,252
82,555,255
83,776,255
84,770,250
85,946,249
index,x,y
6,536,724
16,39,657
19,758,678
28,613,507
29,50,571
30,317,585
32,758,546
42,204,477
43,354,487
44,1017,465
45,768,466
48,565,481
51,1245,490
54,41,401
55,616,415
56,406,396
57,769,401
58,769,402
64,1188,435
67,113,312
68,697,329
69,469,323
70,594,321
71,771,324
74,1250,352
79,32,241
80,239,246
81,639,251
82,776,255
83,710,249
84,776,248
85,956,246
index,x,y
16,37,662
19,762,682
28,614,506
29,63,571
30,330,582
32,766,545
42,218,472
43,367,486
44,1106,463
45,776,466
51,1247,481
54,27,380
55,692,417
56,422,400
57,831,397
58,778,403
64,1192,431
66,1,297
67,138,310
68,692,326
69,684,323
70,673,322
71,781,324
74,1248,336
79,35,237
80,221,244
81,670,250
82,835,251
83,741,249
84,789,253
index,x,y
16,39,654
19,771,676
28,623,505
29,66,573
30,331,584
32,776,540
41,4,480
42,263,473
43,372,485
44,1227,461
45,779,463
48,578,480
51,1248,476
54,43,390
55,687,416
56,424,398
57,890,395
58,787,401
64,1190,417
66,7,301
67,169,311
68,609,324
69,614,324
70,727,323
71,791,321
79,45,237
80,207,241
81,543,248
82,763,251
83,794,251
84,796,258
index,x,y
16,40,655
19,771,675
28,623,504
29,66,572
30,330,583
32,776,540
41,4,480
42,276,473
43,371,485
44,1246,460
45,779,463
48,567,480
51,1248,476
54,41,389
55,688,415
56,425,397
57,868,396
58,787,401
64,1190,417
66,7,301
67,165,311
68,625,324
69,624,324
70,713,324
71,791,321
79,45,237
80,214,241
81,562,249
82,779,251
83,762,251
84,796,258
index,x,y
5,1242,626
16,31,663
17,776,674
19,784,670
28,617,506
29,68,573
30,343,582
32,786,541
41,2,482
42,236,471
43,387,479
44,1069,455
45,797,462
51,1248,477
54,36,378
55,666,412
56,443,394
57,818,388
58,795,400
64,1196,416
66,12,299
67,228,311
68,591,322
69,620,320
70,744,319
71,802,320
79,51,234
80,280,240
81,576,248
82,802,250
83,786,251
84,809,260
index,x,y
16,40,668
17,307,683
19,797,691
28,642,506
29,82,572
30,360,583
31,561,535
32,799,545
41,4,441
42,351,466
43,407,479
44,645,454
45,810,462
51,1238,473
54,50,376
55,596,405
56,463,393
57,825,388
58,810,402
59,1156,416
66,13,295
67,324,312
68,633,320
69,532,315
70,821,318
71,815,318
78,0,240
79,62,233
80,259,237
81,455,244
82,690,246
83,864,248
84,826,254
index,x,y
16,44,666
17,320,684
19,810,681
29,86,572
30,371,581
31,559,533
32,810,538
41,6,443
42,214,464
43,411,477
44,593,457
45,815,458
54,48,375
55,471,397
56,473,391
57,802,390
58,818,402
66,11,292
67,314,311
68,511,317
69,648,318
70,720,316
71,824,317
79,60,232
80,265,236
81,496,244
82,716,246
83,699,245
84,827,260
index,x,y
5,1263,624
16,40,669
17,326,686
19,822,684
29,88,573
30,382,583
31,585,530
32,820,541
41,8,437
42,344,466
43,446,477
44,616,454
45,829,459
54,57,374
55,695,406
56,874,402
57,645,385
58,828,401
66,15,290
67,434,315
68,708,324
69,802,322
70,675,312
71,834,318
78,2,231
79,73,231
80,419,239
81,700,246
82,833,248
83,687,242
84,846,254
index,x,y
4,420,684
16,45,665
17,348,672
19,828,675
29,98,569
30,399,572
31,583,526
32,827,539
41,13,436
42,346,464
43,491,475
44,614,450
45,832,458
54,84,388
55,644,402
56,862,400
57,691,384
58,833,396
66,17,287
67,417,311
68,725,321
69,847,319
70,676,310
71,839,315
78,2,229
79,76,230
80,366,237
81,682,246
82,847,248
83,693,241
84,849,249
85,1004,245
index,x,y
4,420,684
16,46,665
19,828,676
29,99,568
30,398,572
31,582,525
32,827,539
41,13,436
42,350,464
43,496,475
44,614,450
45,833,458
54,87,391
55,619,400
56,865,400
57,719,384
58,833,397
66,17,288
67,382,309
68,725,320
69,846,319
70,676,310
71,839,315
78,2,229
79,76,230
80,349,237
81,686,246
82,861,248
83,693,241
84,848,249
85,1004,245
index,x,y
16,58,658
17,330,675
19,829,673
29,101,568
30,398,578
31,589,521
32,834,532
41,13,436
42,340,465
43,600,480
44,624,449
45,840,455
54,80,382
55,706,406
56,817,399
57,755,384
58,841,396
66,18,284
67,560,315
68,699,320
69,781,319
70,693,311
71,848,318
78,5,231
79,79,228
80,299,233
81,604,245
82,823,249
83,706,241
84,858,247
85,1002,246
index,x,y
4,429,679
5,1023,647
16,56,662
19,855,679
28,0,524
29,157,561
30,421,567
31,607,521
32,855,526
33,1188,544
41,21,438
42,373,464
43,728,479
44,623,453
45,866,455
53,0,368
54,82,366
55,756,411
56,852,400
57,671,380
58,858,394
66,31,281
67,587,312
68,751,320
69,739,317
70,705,311
71,862,315
78,12,228
79,101,224
80,421,233
81,591,243
82,729,247
83,720,239
84,876,278
index,x,y
16,69,671
19,861,676
28,0,513
29,146,559
30,435,572
32,859,534
33,1194,545
41,31,437
42,283,460
43,719,480
44,632,451
45,865,452
53,6,367
54,101,366
55,721,401
56,861,396
57,678,376
58,862,394
66,38,283
67,378,301
68,770,317
69,771,317
70,708,310
71,866,313
78,16,228
79,117,226
80,416,233
81,740,245
82,822,247
83,726,241
84,878,268
85,1052,248
index,x,y
16,102,651
17,365,680
19,860,662
28,8,521
29,170,554
30,438,574
31,612,517
32,866,527
33,1185,545
41,40,436
42,258,459
43,719,481
44,637,451
45,872,452
48,672,472
53,8,365
54,106,365
55,773,404
56,890,393
57,684,375
58,871,391
66,44,284
67,456,304
68,778,317
69,777,315
70,712,310
71,875,312
78,16,228
79,119,224
80,435,231
81,760,244
82,779,246
83,728,241
84,886,265
index,x,y
5,1259,625
16,117,644
17,384,677
19,869,669
28,10,521
29,174,552
30,440,573
31,619,525
32,873,527
41,43,435
42,238,458
43,487,472
44,645,451
45,873,444
53,11,366
54,111,365
55,572,389
56,749,390
57,696,378
58,875,388
66,40,279
67,255,293
68,797,316
69,878,316
70,712,310
71,882,311
72,1048,324
78,15,226
79,122,221
80,349,229
81,756,243
82,917,246
83,732,242
84,888,295
90,1276,472
index,x,y
5,1260,625
16,117,645
17,384,676
19,869,669
28,9,522
29,175,553
30,441,572
31,616,524
32,873,526
41,42,435
42,239,458
43,491,472
44,643,453
45,872,445
53,10,367
54,111,365
55,590,390
56,780,391
57,691,378
58,874,389
66,41,279
67,255,293
68,798,316
69,882,316
70,712,310
71,882,311
78,15,226
79,122,221
80,347,229
81,761,243
82,913,246
83,732,242
84,888,297
85,1020,236
index,x,y
3,72,700
5,1256,626
16,132,647
17,392,659
19,879,666
28,16,519
29,185,551
30,448,567
31,612,516
32,878,529
33,1088,512
41,58,432
42,250,455
43,498,469
44,634,451
45,881,450
48,707,450
50,1248,444
53,19,365
54,129,365
55,330,383
56,533,379
57,772,377
58,885,390
65,1,293
66,58,285
67,245,294
68,770,314
69,817,313
70,718,307
71,890,310
72,1048,324
78,22,226
79,134,224
80,319,231
81,673,242
82,911,246
83,737,241
84,899,240
85,1052,246
index,x,y
3,98,663
16,160,626
17,410,660
19,894,658
28,26,513
29,207,543
30,457,570
31,651,520
32,898,525
41,69,430
42,268,451
43,507,472
44,671,447
45,901,448
53,14,364
54,143,360
55,444,380
56,544,382
57,740,377
58,903,387
65,0,292
66,67,280
67,248,290
68,681,311
69,594,306
70,733,307
71,910,311
72,1052,320
78,22,225
79,151,220
80,332,226
81,494,236
82,633,242
83,748,240
84,921,242
85,1084,248
index,x,y
3,134,663
4,358,728
5,1259,576
13,91,719
16,172,625
17,418,663
19,899,677
28,20,516
29,212,545
30,460,570
31,651,526
32,900,533
41,72,428
42,279,452
43,509,467
44,677,446
45,905,450
53,19,362
54,156,360
55,349,373
56,550,377
57,860,376
58,912,386
65,0,292
66,73,280
67,244,290
68,687,311
69,715,307
70,740,304
71,916,310
72,1071,317
78,24,225
79,162,221
80,347,229
81,541,237
82,762,243
83,761,241
84,924,241
85,1070,246
index,x,y
3,107,687
5,1274,570
16,163,635
17,419,673
19,905,670
28,30,518
29,223,545
30,469,569
31,660,525
32,908,533
41,92,428
42,291,451
43,521,466
44,689,448
45,913,449
53,31,363
54,166,359
55,368,371
56,556,377
57,865,377
58,920,386
66,80,276
67,257,286
68,713,309
69,676,305
70,766,304
71,925,310
78,24,225
79,173,218
80,382,226
81,554,234
82,759,242
83,772,240
84,932,241
index,x,y
16,170,637
17,431,663
19,916,664
28,50,514
29,228,545
30,477,564
31,673,525
32,917,534
41,93,425
42,294,451
43,529,468
44,702,450
45,921,453
53,28,359
54,168,359
55,546,382
56,562,380
57,732,380
58,927,389
66,77,276
67,269,289
68,625,306
69,602,305
70,759,306
71,933,310
78,17,222
79,166,217
80,373,227
81,502,234
82,652,242
83,776,240
84,942,240
index,x,y
16,181,633
17,431,660
19,915,665
28,49,514
29,229,545
30,477,564
31,673,525
32,917,536
41,94,425
42,295,450
43,529,468
44,701,450
45,921,453
53,29,359
54,169,359
55,573,385
56,561,379
57,732,380
58,927,389
66,78,276
67,272,289
68,604,305
69,601,305
70,758,306
71,933,310
78,17,222
79,168,218
80,373,227
81,502,234
82,651,242
83,775,240
84,941,240
index,x,y
3,130,662
15,16,590
16,190,624
17,452,664
19,921,658
28,64,505
29,245,537
30,491,561
31,685,519
32,927,531
41,116,424
42,308,448
43,537,464
44,711,444
45,932,451
53,34,360
54,184,359
55,615,388
56,574,377
57,742,376
58,939,387
66,71,277
67,269,287
68,446,298
69,612,305
70,773,307
71,944,311
78,13,224
79,170,217
80,350,226
81,511,235
82,640,244
83,793,241
84,954,240
90,1212,252
index,x,y
3,146,667
5,908,562
15,30,592
16,200,625
17,450,653
19,931,674
28,67,504
29,259,538
30,496,560
31,677,519
32,937,530
41,131,425
42,322,447
43,544,465
44,708,447
45,945,452
53,33,355
54,197,357
55,408,369
56,581,375
57,743,376
58,951,387
66,74,277
67,280,288
68,458,297
69,617,304
70,776,307
71,955,311
78,14,225
79,162,215
80,362,227
81,519,236
82,642,244
83,799,243
84,963,243
index,x,y
3,152,665
5,664,692
15,31,590
16,210,628
19,940,656
28,89,501
29,273,536
30,513,555
31,695,511
32,945,524
41,130,421
42,338,446
43,559,463
44,735,444
45,949,454
53,28,352
54,196,357
55,487,397
56,593,377
57,765,374
58,956,388
65,0,290
66,80,278
67,283,286
68,469,298
69,632,306
70,794,306
71,967,310
78,16,223
79,159,213
80,377,226
81,534,237
82,660,243
83,809,241
84,972,240
index,x,y
2,0,640
3,160,661
6,747,681
15,43,586
16,224,620
19,944,652
28,127,498
29,284,533
30,518,555
31,705,510
32,950,526
41,146,423
42,350,443
43,566,461
44,742,444
45,956,454
53,32,350
54,257,408
55,420,380
56,602,377
57,772,376
58,960,389
65,0,288
66,84,277
67,446,292
68,476,297
69,640,305
70,800,307
71,1016,313
78,21,221
79,173,213
80,380,225
81,539,235
82,665,244
83,817,243
84,984,242
85,1180,250
index,x,y
2,0,624
3,168,662
15,41,584
16,226,620
17,475,646
19,954,655
28,95,497
29,291,532
30,515,557
31,706,513
32,957,527
41,158,422
42,346,442
43,564,462
44,743,442
45,962,450
53,33,348
54,222,357
55,414,373
56,602,374
57,772,374
58,968,384
66,81,276
67,419,290
68,479,295
69,640,301
70,802,306
71,1036,313
78,20,219
79,178,211
80,388,225
81,540,232
82,668,242
83,816,242
84,988,242
85,1161,247
index,x,y
2,5,628
3,169,662
15,41,583
16,226,620
17,475,646
19,954,655
28,92,497
29,292,532
30,515,556
31,706,514
32,957,527
41,157,422
42,346,442
43,563,461
44,743,442
45,962,452
53,32,349
54,221,357
55,414,374
56,602,374
57,772,374
58,968,385
66,79,275
67,424,291
68,479,295
69,640,302
70,802,306
71,1048,315
78,20,219
79,177,211
80,388,225
81,541,233
82,668,242
83,816,241
84,993,243
85,1166,247
index,x,y
2,7,627
3,193,659
5,625,665
15,57,584
16,245,613
19,958,650
28,103,496
29,302,530
30,524,553
31,716,516
32,963,524
41,163,422
42,350,440
43,573,461
44,753,441
45,970,451
53,35,346
54,219,356
55,425,371
56,614,374
57,781,373
58,978,387
66,81,276
67,387,289
68,488,296
69,651,301
70,811,305
71,1019,312
78,19,218
79,164,214
80,394,226
81,551,234
82,674,242
83,825,241
84,1070,244
85,1181,248
index,x,y
2,11,627
3,195,661
15,52,582
16,249,614
19,974,658
28,123,495
29,311,531
30,543,554
31,722,508
32,978,522
40,20,409
41,176,419
42,362,443
43,589,463
44,760,444
45,984,454
53,59,345
54,232,353
55,426,366
56,624,377
57,796,374
58,989,390
65,5,270
66,128,278
67,315,282
68,505,296
69,665,305
70,828,307
71,1018,313
78,41,216
79,208,213
80,407,221
81,565,232
82,692,242
83,846,240
84,1082,245
85,1179,244
index,x,y
2,0,652
3,161,667
15,59,582
16,338,623
17,476,636
19,977,644
28,151,495
29,317,531
30,549,554
31,742,506
32,986,523
40,13,404
41,184,418
42,373,440
43,596,462
44,775,445
45,989,453
53,52,345
54,274,378
55,437,367
56,636,377
57,807,376
58,998,391
65,5,271
66,130,278
67,333,282
68,510,295
69,675,304
70,836,307
71,1094,320
78,43,215
79,225,212
80,419,223
81,573,232
82,703,243
83,858,243
84,1108,250
85,1178,246
index,x,y
15,64,579
16,258,615
19,984,653
28,118,491
29,324,530
30,556,555
31,741,513
32,989,521
40,24,404
41,191,416
42,379,438
43,600,458
44,774,442
45,996,455
53,72,345
54,259,352
55,461,388
56,640,374
57,807,373
58,1006,392
65,8,272
66,144,278
67,335,282
68,515,294
69,678,301
70,838,307
71,1063,320
78,53,216
79,234,215
80,422,223
81,577,230
82,706,242
83,858,242
84,1115,266
index,x,y
14,5,547
15,74,576
16,275,610
17,496,646
19,995,673
28,132,493
29,330,531
30,553,557
31,737,521
32,995,519
40,77,412
41,200,415
42,384,437
43,603,460
44,765,447
45,1003,453
53,82,345
54,262,351
55,447,363
56,645,375
57,810,372
58,1012,392
65,9,273
66,150,278
67,340,281
68,523,295
69,684,302
70,847,308
71,1033,317
78,56,217
79,310,234
80,431,222
81,586,232
82,706,243
83,865,242
84,1131,266
85,1276,444
index,x,y
14,9,545
15,75,576
16,275,610
17,499,647
19,995,674
28,132,493
29,331,531
30,552,557
31,736,521
32,995,519
40,77,412
41,200,414
42,383,437
43,602,460
44,763,448
45,1002,452
53,82,345
54,262,351
55,447,363
56,644,375
57,809,372
58,1012,391
65,9,273
66,150,278
67,340,281
68,522,295
69,683,302
70,846,308
71,1028,316
78,55,217
79,319,237
80,431,223
81,585,232
82,705,242
83,865,242
84,1130,264
index,x,y
2,11,642
5,1204,420
6,983,728
8,644,680
14,0,556
15,67,580
16,267,619
17,499,643
19,998,679
28,129,492
29,334,530
30,554,555
31,704,550
32,1012,528
40,57,406
41,202,416
42,392,436
43,601,462
44,756,450
45,1006,454
48,823,465
53,88,345
54,270,351
55,455,364
56,641,374
57,802,374
58,1023,392
65,12,268
66,158,279
67,353,283
68,532,294
69,683,301
70,846,309
71,1090,324
78,63,215
79,290,227
80,443,223
81,590,231
82,705,241
83,865,242
84,1174,285
85,1271,444
index,x,y
15,89,572
16,391,623
17,505,661
18,663,690
19,1011,724
28,141,492
29,341,530
30,557,561
31,707,560
40,44,403
41,218,417
42,400,437
43,606,465
44,746,454
48,828,469
53,102,348
54,281,351
55,464,363
56,642,376
57,808,381
58,1044,400
65,18,269
66,170,277
67,364,281
68,537,293
69,684,302
70,852,314
71,1069,318
78,80,214
79,339,238
80,451,223
81,595,230
82,706,241
83,860,244
84,1158,272
85,1271,444
index,x,y
14,0,548
15,97,573
16,295,611
17,511,657
27,10,484
28,143,491
29,354,529
30,564,558
31,705,556
40,64,412
41,220,417
42,409,437
43,613,465
44,746,450
45,1020,450
48,848,460
53,104,348
54,285,352
55,471,364
56,647,377
57,814,381
58,1036,388
65,21,270
66,173,278
67,365,281
68,543,294
69,689,302
70,851,310
71,1066,314
78,87,213
79,258,214
80,451,222
81,600,231
82,711,241
83,862,241
84,1129,275
85,1216,301
index,x,y
15,101,568
16,324,613
17,523,653
27,2,482
28,143,494
29,354,531
30,567,560
31,708,560
40,46,409
41,225,417
42,414,436
43,622,464
48,843,457
53,108,348
54,292,353
55,479,363
56,658,378
57,835,375
58,1041,379
65,25,271
66,179,278
67,373,282
68,548,295
69,693,306
70,862,308
71,1046,311
78,92,214
79,403,255
80,459,224
81,604,233
82,721,244
83,879,241
84,1111,280
85,1200,246
index,x,y
15,120,565
16,301,604
17,528,646
27,8,475
28,148,492
29,360,531
30,580,557
32,1030,498
40,58,409
41,231,416
42,421,438
43,628,462
48,837,453
53,119,347
54,299,351
55,488,363
56,662,376
57,813,374
58,1044,385
65,27,268
66,190,277
67,381,282
68,555,294
69,694,305
70,844,312
71,1049,312
78,100,212
79,291,218
80,466,223
81,610,232
82,722,250
83,856,241
84,1103,282
85,1211,247
index,x,y
15,120,566
16,301,604
17,528,646
27,6,474
28,148,492
29,360,531
30,579,557
32,1027,497
40,55,408
41,231,416
42,421,438
43,628,462
48,839,453
53,119,347
54,299,351
55,488,363
56,661,377
57,807,375
58,1044,385
65,28,269
66,190,277
67,380,282
68,555,294
69,694,306
70,844,311
71,1049,313
78,100,212
79,294,219
80,466,223
81,610,233
82,722,253
83,856,241
84,1105,281
85,1211,247
index,x,y
14,0,540
15,120,565
16,305,603
17,535,653
27,11,471
28,154,491
29,368,528
30,583,553
31,712,549
32,1028,502
40,49,409
41,235,416
42,428,436
43,627,461
45,1037,453
48,825,455
53,121,347
54,301,351
55,492,362
56,662,378
57,822,379
58,1046,391
65,31,269
66,192,278
67,383,281
68,555,293
69,695,306
70,857,309
71,1055,314
78,109,213
79,278,213
80,467,222
81,606,231
82,722,243
83,874,241
84,1131,284
85,1219,248
index,x,y
2,28,644
3,284,640
14,5,551
15,146,561
16,321,600
17,549,661
18,674,696
27,8,470
28,177,491
29,385,525
30,601,555
31,742,608
32,1039,514
40,53,408
41,255,418
42,439,435
43,645,459
44,805,452
45,1047,456
48,822,481
52,0,320
53,137,345
54,321,351
55,499,362
56,674,377
57,842,382
58,1055,396
65,46,269
66,207,276
67,395,280
68,560,293
69,713,302
70,880,309
71,1066,317
78,125,213
79,290,213
80,473,222
81,613,231
82,734,242
83,894,243
84,1125,263
85,1245,247
index,x,y
3,295,633
14,16,545
15,149,559
16,323,599
17,548,651
18,723,690
27,14,468
28,178,491
29,391,523
30,601,554
31,777,594
32,1049,501
40,59,407
41,257,417
42,446,434
43,647,460
44,808,453
45,1052,452
48,845,480
52,1,328
53,140,345
54,324,351
55,508,361
56,677,379
57,853,385
58,1061,417
65,54,268
66,211,275
67,398,280
68,564,293
69,716,304
70,891,310
71,1069,316
78,129,211
79,294,212
80,474,222
81,616,231
82,742,241
83,906,242
84,1124,281
85,1243,253
index,x,y
2,26,610
14,11,544
15,145,556
16,323,606
17,565,663
27,18,467
28,177,490
29,390,527
30,609,554
32,1053,497
40,63,407
41,257,417
42,449,435
43,657,457
52,4,321
53,145,343
54,323,351
55,514,360
56,687,376
57,854,381
58,1067,430
65,61,266
66,216,276
67,400,281
68,571,293
69,717,304
70,885,313
71,1074,318
78,135,212
79,296,215
80,480,222
81,623,231
82,745,248
83,904,254
84,1100,311
85,1248,244
index,x,y
2,36,631
3,292,640
14,12,543
15,138,561
16,341,592
17,576,658
27,24,467
28,188,488
29,399,526
30,614,547
31,770,523
40,73,408
41,267,417
42,457,435
43,657,457
44,788,451
52,8,324
53,150,342
54,333,351
55,519,361
56,686,375
57,852,386
58,1070,470
65,66,268
66,225,276
67,410,281
68,576,292
69,718,304
70,889,316
71,1078,343
78,145,213
79,310,215
80,488,222
81,626,230
82,747,246
83,913,279
84,1109,327
85,1251,245
index,x,y
2,35,631
3,292,640
14,12,543
15,139,560
16,341,592
17,575,657
27,24,468
28,189,488
29,399,525
30,614,547
31,769,528
40,74,408
41,269,416
42,457,434
43,656,457
44,784,452
52,8,324
53,151,343
54,333,351
55,520,361
56,684,375
57,847,385
58,1070,464
65,66,267
66,225,276
67,410,281
68,576,292
69,716,304
70,884,314
71,1079,339
78,145,213
79,310,215
80,488,222
81,626,230
82,745,246
83,910,276
84,1109,320
85,1251,245
index,x,y
1,0,602
2,26,613
3,306,628
4,561,659
14,15,541
15,151,556
16,335,592
17,578,652
27,24,464
28,211,488
29,405,523
30,613,548
31,777,552
32,1064,500
40,82,407
41,274,416
42,459,433
43,654,459
44,792,455
45,1071,446
52,11,326
53,160,341
54,338,350
55,520,360
56,683,374
57,866,379
58,1076,448
65,77,266
66,233,274
67,412,281
68,576,290
69,720,301
70,907,308
71,1087,315
72,1276,328
78,154,210
79,315,215
80,489,222
81,625,230
82,749,240
83,925,241
84,1112,301
85,1248,245
index,x,y
1,3,599
2,70,617
3,325,632
14,16,542
15,172,554
16,357,607
17,586,666
27,29,463
28,217,486
29,424,522
30,640,549
31,867,640
40,94,408
41,287,416
42,475,434
43,687,455
44,912,613
45,1084,650
52,17,325
53,170,340
54,352,350
55,531,362
56,716,379
57,909,410
58,1083,507
65,91,264
66,243,275
67,422,283
68,589,292
69,751,304
70,933,342
71,1095,381
72,1275,329
74,924,512
78,164,210
79,323,217
80,499,225
81,639,231
82,770,242
83,952,295
84,1106,341
85,1255,267
index,x,y
1,1,595
2,63,624
3,321,627
14,15,543
15,170,555
16,357,602
17,586,665
27,30,463
28,217,487
29,425,524
30,642,551
31,854,632
40,97,408
41,289,417
42,480,436
43,692,457
44,907,611
45,1097,649
52,21,324
53,172,339
54,354,352
55,540,363
56,726,381
57,913,407
58,1088,512
65,95,265
66,247,274
67,427,282
68,597,293
69,761,305
70,949,342
71,1100,389
72,1273,326
78,173,208
79,326,217
80,506,225
81,649,232
82,789,243
83,966,306
84,1110,340
85,1254,311
index,x,y
1,7,598
2,72,628
14,17,541
15,165,553
16,357,608
17,586,668
27,31,464
28,217,485
29,424,526
30,638,557
31,866,636
38,928,520
40,99,409
41,291,416
42,481,436
43,689,456
44,913,612
45,1099,646
48,857,453
52,24,325
53,178,341
54,358,351
55,548,361
56,722,374
57,885,398
58,1095,490
65,100,265
66,252,275
67,437,283
68,605,293
69,751,303
70,911,316
71,1108,380
72,1276,326
78,178,211
79,336,218
80,518,227
81,661,233
82,778,244
83,931,280
84,1117,335
85,1257,321
index,x,y
1,10,590
2,75,625
14,26,538
15,167,555
16,353,609
17,592,668
27,41,464
28,221,485
29,429,526
30,640,551
31,792,544
39,0,388
40,113,408
41,299,415
42,488,433
43,685,455
44,828,445
45,1096,640
48,933,453
52,29,327
53,189,340
54,366,349
55,552,359
56,716,372
57,854,381
58,1104,455
65,112,265
66,262,275
67,445,282
68,608,292
69,745,302
70,886,312
71,1119,332
72,1276,323
78,189,210
79,342,217
80,522,226
81,660,234
82,774,244
83,912,247
84,1133,320
85,1263,263
index,x,y
1,11,589
2,76,626
14,27,539
15,167,556
16,349,609
17,592,667
27,42,464
28,222,485
29,429,526
30,640,551
31,791,544
39,0,388
40,113,408
41,299,415
42,488,433
43,685,455
44,827,445
45,1097,647
48,931,453
52,28,327
53,189,340
54,366,349
55,552,359
56,716,372
57,854,381
58,1103,463
65,112,265
66,261,274
67,444,282
68,608,292
69,744,302
70,888,312
71,1117,335
72,1275,324
78,189,210
79,343,217
80,521,226
81,660,234
82,775,244
83,913,247
84,1130,316
85,1261,265
index,x,y
1,5,591
2,89,620
3,340,631
14,24,541
15,182,556
16,359,611
17,592,675
27,43,465
28,231,485
29,439,522
30,640,553
31,790,544
32,1099,503
40,117,408
41,306,413
42,494,432
43,690,458
44,825,446
45,1102,451
48,922,454
52,32,328
53,198,341
54,372,349
55,558,363
56,715,370
57,858,381
58,1108,431
65,120,264
66,273,274
67,448,281
68,617,292
69,748,299
70,903,310
71,1119,316
72,1275,329
78,199,208
79,351,214
80,527,222
81,667,230
82,773,240
83,913,244
84,1130,280
85,1267,248
index,x,y
1,1,594
2,80,616
14,27,542
15,198,555
16,377,610
17,618,667
27,49,468
28,245,487
29,447,525
30,665,555
32,1114,500
39,3,386
40,127,407
41,318,412
42,501,433
43,709,462
44,851,452
45,1120,448
52,45,327
53,213,339
54,376,350
55,563,364
56,745,378
57,910,384
58,1120,439
65,131,262
66,279,271
67,446,279
68,628,294
69,776,304
70,949,318
71,1141,318
72,1275,325
78,214,204
79,360,213
80,529,221
81,684,233
82,803,243
83,956,246
84,1147,293
85,1268,250
index,x,y
2,84,618
14,27,542
15,198,558
16,386,616
17,632,656
27,61,466
28,247,486
29,455,525
30,667,559
31,842,526
32,1120,500
39,8,381
40,134,404
41,323,410
42,507,434
43,718,465
44,874,482
45,1124,458
52,56,327
53,217,340
54,382,348
55,571,364
56,747,381
57,924,387
58,1126,438
65,136,265
66,287,272
67,454,279
68,630,294
69,781,305
70,964,319
71,1144,318
72,1276,326
78,220,207
79,367,214
80,536,221
81,685,231
82,809,243
83,972,248
84,1147,279
85,1270,249
index,x,y
1,2,590
2,92,616
14,30,538
15,206,557
16,387,618
17,633,663
27,75,465
28,255,484
29,461,523
30,673,554
31,846,528
32,1123,502
39,13,379
40,146,403
41,331,412
42,520,430
43,723,457
