index,x,y
35,273.000,274.000
43,282.375,327.500
44,136.500,318.000
46,277.500,334.000
55,238.875,280.500
56,298.875,298.500
57,141.750,298.000
61,155.625,331.500
62,281.250,183.000
64,214.500,192.000
68,275.250,262.500
71,148.125,224.000
75,196.500,253.000
77,229.875,140.500
84,100.875,83.000
index,x,y
2,438.750,330.000
9,168.000,333.000
10,159.750,268.000
15,209.625,323.500
19,256.500,325.500
23,117.000,105.000
29,150.000,281.000
32,255.375,268.500
35,252.375,263.500
41,132.375,182.000
42,228.000,332.000
44,132.375,327.000
55,235.125,319.500
57,139.125,321.000
61,156.750,331.500
62,286.500,182.000
64,214.125,193.500
71,117.000,78.000
79,101.250,57.000
84,123.750,48.000
87,118.500,254.000
90,478.500,109.000
index,x,y
5,176.250,188.500
9,174.375,354.500
10,97.125,340.500
15,134.250,302.500
19,272.250,307.000
23,111.000,102.500
29,147.750,318.000
32,252.375,248.000
35,264.000,256.000
36,98.250,74.500
41,12.000,46.500
44,134.625,319.000
57,142.500,302.000
61,163.500,334.500
62,276.000,184.000
68,252.750,280.000
90,478.125,109.500
index,x,y
5,176.250,188.500
9,174.000,354.000
10,100.500,340.500
15,134.250,303.000
19,273.000,307.000
23,109.125,102.000
29,147.375,311.500
32,252.750,249.000
35,255.000,249.000
36,97.500,75.000
41,12.000,46.500
44,134.625,322.000
61,162.750,339.000
62,276.000,182.000
68,252.750,280.000
90,478.125,109.500
index,x,y
2,438.750,330.000
5,178.875,195.500
8,124.500,364.000
9,136.875,264.500
10,120.750,339.000
15,154.500,326.500
23,103.500,102.500
29,83.250,178.500
32,162.375,249.500
35,118.875,140.500
36,96.000,70.000
41,34.875,82.500
42,242.625,313.000
44,135.000,318.000
49,214.875,227.500
51,458.250,251.500
55,249.375,289.500
56,309.000,291.500
57,132.750,324.000
59,291.000,288.000
61,184.125,300.000
62,281.250,179.500
68,276.000,257.000
71,238.125,236.500
84,145.500,59.500
87,325.500,310.000
90,473.250,113.000
index,x,y
2,426.750,327.000
5,169.875,192.500
9,166.875,354.500
10,129.000,342.000
14,166.500,274.000
15,112.125,310.500
23,90.000,98.500
48,234.750,128.000
55,242.625,294.500
58,153.000,364.000
61,164.250,327.500
63,235.500,194.000
68,252.000,320.000
71,238.500,238.000
84,104.625,44.000
index,x,y
2,445.500,321.500
9,148.125,354.500
15,129.000,306.500
23,78.000,87.500
55,249.000,295.500
58,153.000,364.000
61,162.750,329.500
62,51.750,104.000
71,92.250,75.000
75,44.625,77.500
79,76.125,55.500
84,94.875,43.000
89,192.375,80.500
index,x,y
2,436.500,329.500
4,26.625,332.500
9,67.125,135.000
10,120.000,350.000
15,129.000,305.000
23,78.000,89.000
40,322.500,318.000
50,285.375,317.000
55,255.750,310.000
56,451.875,34.000
61,161.625,311.500
62,46.500,102.000
71,192.000,238.000
75,215.625,174.000
77,276.375,251.500
78,202.500,196.000
79,76.500,45.000
84,91.500,46.000
90,232.875,211.000
index,x,y
5,462.000,276.500
11,420.000,238.000
19,230.625,348.000
30,60.750,303.000
32,230.250,280.000
33,369.750,286.000
34,121.500,288.000
42,0.375,247.000
43,76.875,257.000
44,129.750,240.000
45,232.125,236.500
47,114.750,256.000
48,163.875,241.000
54,379.875,304.000
55,45.750,206.500
56,115.125,210.500
57,262.500,201.000
58,232.875,207.500
61,446.250,213.000
67,308.625,171.500
68,132.750,169.000
69,103.500,170.000
70,243.000,167.000
71,233.625,168.500
74,403.125,166.500
80,82.500,129.500
81,140.250,131.000
82,193.875,132.000
83,319.125,128.000
84,256.500,130.000
85,303.750,124.000
88,464.625,125.000
index,x,y
5,463.875,277.500
11,420.000,238.000
19,230.625,348.000
30,60.750,303.500
32,230.250,280.500
33,369.750,286.000
34,121.500,288.500
42,0.750,246.500
43,76.875,257.000
44,129.750,240.000
45,232.500,236.500
47,113.625,256.000
48,204.750,240.500
51,411.750,238.000
54,379.125,304.500
55,52.500,206.500
56,117.750,210.000
57,260.625,201.000
58,232.875,208.000
61,445.875,212.500
64,394.500,208.000
67,303.375,171.500
68,123.750,169.000
69,103.500,170.000
70,230.625,166.500
71,233.625,168.500
74,416.625,166.500
80,78.750,130.000
81,133.875,131.000
82,195.000,132.000
83,312.375,128.000
84,255.750,129.000
85,304.875,124.000
88,463.875,125.000
index,x,y
5,462.375,270.000
7,78.000,359.500
17,52.125,333.500
19,234.750,344.000
21,124.125,341.000
25,438.750,251.000
30,63.375,299.000
32,234.375,283.000
34,120.375,289.500
42,15.000,244.500
43,79.500,255.000
44,379.875,231.500
45,237.375,237.000
47,115.125,255.000
48,332.625,237.000
55,63.750,206.000
56,92.625,208.500
57,280.500,199.500
58,239.250,208.000
61,451.875,212.000
64,472.875,285.000
67,115.500,166.500
68,140.625,167.500
69,105.375,168.000
70,222.375,164.000
71,243.000,167.500
72,357.000,169.500
74,424.875,165.000
80,25.500,128.500
81,183.750,130.000
82,211.500,130.500
83,305.625,126.500
84,248.625,128.500
85,315.000,124.500
87,413.250,128.500
88,478.500,124.000
index,x,y
19,240.375,343.500
28,180.000,270.000
30,66.000,309.500
32,242.625,276.500
33,69.000,308.000
42,13.500,246.000
43,88.500,258.000
45,244.875,236.000
47,400.500,256.000
48,471.750,235.500
55,60.375,205.500
56,104.250,209.000
57,286.500,198.000
58,244.875,205.000
60,385.500,212.000
61,459.750,208.500
64,472.500,279.500
67,9.750,165.000
68,71.625,166.500
69,118.500,168.500
70,257.250,163.500
71,245.250,166.500
74,431.250,169.000
80,48.000,127.000
81,169.875,129.000
82,225.375,131.500
83,307.500,128.500
84,249.375,128.000
85,312.375,123.500
88,478.500,126.000
index,x,y
19,246.000,344.500
21,136.875,339.500
30,67.125,307.500
32,246.750,283.500
33,73.875,300.000
34,136.125,284.000
42,11.625,243.000
43,90.750,254.500
44,314.250,238.500
45,250.125,237.500
47,401.250,255.000
48,279.000,243.500
50,379.500,240.000
55,121.875,207.500
56,105.750,207.000
57,280.500,200.000
58,252.000,206.500
60,390.000,216.000
61,462.750,213.500
64,474.000,278.000
67,57.750,165.500
68,150.750,166.000
69,126.000,167.500
70,306.375,163.000
71,253.875,166.500
80,46.875,127.500
81,175.125,129.000
82,229.875,131.000
83,338.250,129.000
84,256.125,126.500
85,310.500,124.000
index,x,y
19,249.000,341.000
20,90.000,344.000
29,1.500,292.000
30,74.625,305.000
32,249.375,281.000
34,137.625,285.500
42,42.375,244.500
43,94.125,256.500
44,193.125,239.000
45,252.375,237.500
47,405.750,258.000
48,178.500,246.500
55,146.625,209.000
56,109.125,207.000
57,268.125,199.500
58,255.000,205.500
60,132.000,208.000
61,464.250,214.000
64,474.375,275.000
67,108.000,166.500
68,170.250,165.500
69,120.375,166.000
70,312.750,162.500
71,256.125,164.000
79,0.000,130.000
80,54.750,127.500
81,141.000,129.000
82,230.250,131.500
83,338.625,128.000
84,256.875,125.500
85,320.250,124.000
index,x,y
19,252.000,345.000
20,91.500,345.000
28,196.500,270.000
29,3.750,288.500
30,78.750,307.500
32,252.750,281.500
34,144.750,284.500
35,190.500,286.000
42,43.875,242.000
43,96.375,253.500
44,319.500,239.000
45,256.875,236.500
47,415.500,263.500
48,183.750,242.500
55,183.375,211.000
56,112.125,203.500
57,318.375,201.500
58,261.000,210.000
61,469.125,214.000
64,478.500,270.000
67,75.750,165.000
68,191.625,166.000
69,132.000,164.000
70,311.625,162.500
71,258.750,164.500
79,0.375,131.500
80,59.625,128.000
81,150.000,129.000
82,239.250,129.500
83,334.500,127.500
84,261.750,126.500
85,318.000,124.000
index,x,y
19,252.000,345.000
20,89.250,343.500
28,196.500,270.000
29,3.750,288.500
30,78.375,307.000
32,252.750,282.000
34,139.875,284.000
35,190.500,286.000
42,49.125,242.000
43,96.375,253.500
44,320.250,241.000
45,256.875,236.500
47,415.500,264.000
48,181.875,242.500
55,190.500,211.000
56,117.375,203.500
57,318.375,201.000
58,261.000,210.000
61,469.500,214.000
64,478.500,270.000
67,80.250,165.500
68,193.500,166.000
69,127.500,164.000
70,310.875,162.500
71,259.125,164.500
79,0.375,131.500
80,62.625,128.000
81,154.500,129.000
82,243.000,129.000
83,335.625,127.500
84,261.750,126.500
85,318.750,124.000
index,x,y
16,0.000,336.000
19,253.500,346.000
20,91.125,343.000
28,196.875,254.000
29,4.875,287.500
30,84.375,300.500
31,144.750,268.500
32,255.375,280.000
34,141.375,283.000
35,190.125,279.500
42,16.875,241.000
43,99.000,251.500
44,402.375,246.000
45,258.750,236.500
48,181.875,244.500
55,191.625,210.500
56,177.750,206.000
57,350.250,200.000
58,258.750,204.000
60,420.000,208.000
61,473.250,212.000
67,66.375,163.500
68,209.625,166.000
69,131.625,165.000
70,307.875,162.000
71,261.000,164.000
79,0.375,127.000
80,53.250,128.500
81,145.500,129.500
82,257.625,129.500
83,336.000,127.500
84,262.875,127.000
85,323.625,124.000
index,x,y
6,153.000,364.000
8,136.500,350.000
11,444.375,316.500
16,4.500,336.000
17,87.375,336.500
19,261.750,343.000
20,90.750,336.000
21,147.375,327.500
29,9.000,286.000
30,91.500,295.000
32,261.750,279.500
34,144.000,286.000
42,54.750,240.500
43,104.625,251.000
44,205.500,236.500
45,265.125,236.000
47,414.375,260.500
48,188.625,245.000
50,408.000,270.000
51,465.000,257.500
54,38.625,258.000
55,192.000,208.500
56,117.375,201.500
57,252.000,199.500
58,274.500,218.000
61,470.625,213.500
64,425.250,214.000
67,27.000,160.500
68,211.125,164.500
69,129.000,162.500
70,283.125,162.500
71,266.625,162.500
74,449.250,167.500
79,1.875,122.500
80,67.125,127.500
81,234.750,128.000
82,277.875,127.500
83,301.875,127.000
84,267.750,125.000
85,336.000,123.500
index,x,y
3,172.500,364.000
7,105.750,364.000
9,346.500,364.000
11,444.375,317.500
16,67.875,331.500
17,88.125,337.500
19,264.000,345.500
29,9.000,286.500
30,95.625,296.500
32,264.000,280.500
34,148.500,285.500
35,202.500,286.000
42,65.625,241.000
43,109.500,251.000
44,159.750,234.500
45,267.000,236.000
47,408.750,249.500
48,191.625,243.500
52,424.500,212.000
54,2.625,195.500
55,182.250,208.000
56,122.625,200.000
57,189.375,198.000
58,267.750,203.500
60,400.500,208.000
61,472.875,208.500
64,427.500,216.000
67,127.875,163.000
68,79.125,161.500
69,134.250,161.000
70,188.625,161.500
71,268.125,162.000
74,445.875,168.000
79,4.875,124.000
80,70.125,127.500
81,190.125,128.000
82,230.625,127.500
83,320.625,126.500
84,271.125,126.500
85,329.250,123.000
87,434.250,129.000
index,x,y
16,5.625,338.000
17,89.250,342.000
19,267.375,344.500
20,103.500,338.000
28,208.500,254.000
29,10.875,284.500
30,100.500,295.500
31,160.500,268.500
32,268.875,277.000
34,157.125,283.000
42,35.250,238.500
43,114.000,248.500
44,169.500,226.500
45,271.875,235.000
47,402.375,244.500
48,216.000,241.500
51,466.875,253.500
52,423.750,211.500
54,4.125,195.500
55,153.375,206.000
56,126.375,199.000
57,189.750,193.500
58,276.375,209.000
61,471.000,212.000
64,425.625,218.000
67,69.375,161.000
68,82.500,161.500
69,138.375,162.500
70,199.500,158.500
71,273.375,162.000
72,369.000,158.000
74,422.250,168.000
79,6.000,127.500
80,58.125,127.500
81,147.000,128.500
82,201.000,128.500
83,306.375,126.000
84,275.625,126.000
85,338.250,125.000
87,430.125,129.500
index,x,y
11,446.250,315.000
16,7.125,337.500
19,271.875,341.500
28,208.500,254.000
29,13.500,284.500
30,104.250,293.500
31,164.625,269.500
32,271.875,274.500
42,62.625,239.000
43,118.125,246.500
44,450.375,238.000
45,275.625,233.000
48,200.250,242.000
51,463.875,249.500
54,6.375,195.500
55,168.750,206.000
56,131.625,198.500
57,196.875,195.000
58,276.750,203.000
61,471.375,214.000
64,427.125,215.000
67,106.125,161.500
68,166.875,163.000
69,144.375,162.000
70,207.750,160.500
71,276.750,162.000
74,445.500,169.000
79,7.500,124.000
80,82.500,126.000
81,160.125,128.000
82,176.625,128.000
83,303.000,127.000
84,278.625,130.000
85,342.375,124.000
87,445.125,131.000
index,x,y
9,366.750,362.000
11,446.250,315.000
16,8.250,337.000
19,271.500,341.500
28,208.500,254.000
29,13.500,284.500
30,104.250,293.500
31,165.000,270.000
32,271.875,275.000
42,67.875,238.500
43,118.125,246.500
44,450.750,238.000
45,275.250,233.000
48,200.250,242.000
51,463.500,249.500
52,430.500,210.000
54,5.250,193.500
55,172.500,206.500
56,131.625,198.500
57,198.375,195.000
58,276.000,204.500
61,471.375,214.000
64,426.750,215.000
67,109.875,162.000
68,166.875,163.500
69,144.375,162.500
70,209.625,160.500
71,276.750,162.000
74,447.375,169.500
79,7.875,123.500
80,87.375,125.500
81,152.250,127.500
82,176.250,128.000
83,303.750,127.000
84,278.625,129.500
85,342.000,124.000
87,445.125,131.000
index,x,y
7,118.125,359.500
16,6.000,329.500
19,273.375,344.000
20,104.250,336.000
28,219.000,253.000
29,15.000,284.500
30,104.625,292.000
32,275.250,276.500
34,159.000,280.000
42,33.375,239.000
43,120.750,249.000
44,310.500,239.000
45,277.875,234.000
47,157.500,244.000
48,204.375,242.000
51,463.125,248.000
54,13.500,202.500
55,171.375,206.000
56,133.125,200.000
57,195.375,194.000
58,288.375,218.500
61,473.250,215.500
64,430.125,215.500
67,61.875,160.000
68,214.125,164.000
69,146.625,161.000
70,207.750,158.500
71,279.375,161.500
74,430.500,170.000
79,8.625,123.000
80,96.750,125.000
81,146.625,127.000
82,169.125,127.000
83,293.625,126.000
84,282.750,126.500
85,347.625,123.500
87,444.750,130.500
index,x,y
6,198.000,362.000
16,9.000,327.000
19,281.625,341.500
28,220.125,253.500
29,18.000,285.000
30,113.625,289.500
32,282.000,276.500
42,53.250,238.500
43,128.625,244.000
44,197.250,227.000
45,284.250,234.500
48,211.500,240.000
51,468.375,247.500
54,8.250,192.000
55,218.625,208.000
56,140.625,197.500
57,206.625,196.000
58,285.000,202.000
61,476.250,216.500
64,440.250,215.000
67,33.375,156.500
68,206.625,163.000
69,154.125,162.000
70,213.375,161.000
71,286.875,162.000
74,461.625,169.500
79,11.250,122.500
80,78.750,123.500
81,204.000,126.000
82,208.125,127.500
83,291.000,127.500
84,288.750,125.000
85,354.750,124.500
index,x,y
6,201.000,362.000
16,14.625,328.500
19,284.250,339.000
28,229.875,253.500
29,18.750,285.500
30,118.875,292.500
32,284.250,273.000
42,76.500,238.500
43,132.750,243.500
44,381.375,232.500
45,288.000,233.000
48,211.875,240.500
51,466.875,245.000
54,15.375,200.500
55,231.000,207.500
56,152.250,198.000
57,288.375,200.500
58,288.375,201.000
64,445.500,217.500
67,42.375,156.000
68,261.375,164.500
69,175.875,161.500
70,222.750,160.500
71,289.125,162.000
74,468.750,176.000
79,12.000,120.500
80,89.625,123.000
81,239.625,125.500
82,291.000,127.500
83,266.250,124.500
84,291.000,124.000
85,358.500,123.000
index,x,y
16,13.875,331.000
19,285.750,341.000
28,230.250,253.000
29,23.625,285.500
30,123.750,291.000
32,287.250,272.500
42,81.750,236.000
43,137.625,243.000
44,414.750,231.500
45,291.000,233.000
51,467.625,240.500
54,10.125,190.000
55,259.500,208.500
56,158.250,200.000
57,311.625,198.500
58,291.750,201.500
64,447.000,215.500
66,0.375,148.500
67,51.750,155.000
68,259.500,163.000
69,256.500,161.500
70,252.375,161.000
71,292.875,162.000
74,468.000,168.000
79,13.125,118.500
80,82.875,122.000
81,251.250,125.000
82,313.125,125.500
83,277.875,124.500
84,295.875,126.500
index,x,y
16,14.625,327.000
19,289.125,338.000
28,233.625,252.500
29,24.750,286.500
30,124.125,292.000
32,291.000,270.000
41,1.500,240.000
42,98.625,236.500
43,139.500,242.500
44,460.125,230.500
45,292.125,231.500
48,216.750,240.000
51,468.000,238.000
54,16.125,195.000
55,257.625,208.000
56,159.000,199.000
57,333.750,197.500
58,295.125,200.500
64,446.250,208.500
66,2.625,150.500
67,63.375,155.500
68,228.375,162.000
69,230.250,162.000
70,272.625,161.500
71,296.625,160.500
79,16.875,118.500
80,77.625,120.500
81,203.625,124.000
82,286.125,125.500
83,297.750,125.500
84,298.500,129.000
index,x,y
16,15.000,327.500
19,289.125,337.500
28,233.625,252.000
29,24.750,286.000
30,123.750,291.500
32,291.000,270.000
41,1.500,240.000
42,103.500,236.500
43,139.125,242.500
44,467.250,230.000
45,292.125,231.500
48,212.625,240.000
51,468.000,238.000
54,15.375,194.500
55,258.000,207.500
56,159.375,198.500
57,325.500,198.000
58,295.125,200.500
64,446.250,208.500
66,2.625,150.500
67,61.875,155.500
68,234.375,162.000
69,234.000,162.000
70,267.375,162.000
71,296.625,160.500
79,16.875,118.500
80,80.250,120.500
81,210.750,124.500
82,292.125,125.500
83,285.750,125.500
84,298.500,129.000
index,x,y
5,465.750,313.000
16,11.625,331.500
17,291.000,337.000
19,294.000,335.000
28,231.375,253.000
29,25.500,286.500
30,128.625,291.000
32,294.750,270.500
41,0.750,241.000
42,88.500,235.500
43,145.125,239.500
44,400.875,227.500
45,298.875,231.000
51,468.000,238.500
54,13.500,189.000
55,249.750,206.000
56,166.125,197.000
57,306.750,194.000
58,298.125,200.000
64,448.500,208.000
66,4.500,149.500
67,85.500,155.500
68,221.625,161.000
69,232.500,160.000
70,279.000,159.500
71,300.750,160.000
79,19.125,117.000
80,105.000,120.000
81,216.000,124.000
82,300.750,125.000
83,294.750,125.500
84,303.375,130.000
index,x,y
16,15.000,334.000
17,115.125,341.500
19,298.875,345.500
28,240.750,253.000
29,30.750,286.000
30,135.000,291.500
31,210.375,267.500
32,299.625,272.500
41,1.500,220.500
42,131.625,233.000
43,152.625,239.500
44,241.875,227.000
45,303.750,231.000
51,464.250,236.500
54,18.750,188.000
55,223.500,202.500
56,173.625,196.500
57,309.375,194.000
58,303.750,201.000
59,433.500,208.000
66,4.875,147.500
67,121.500,156.000
68,237.375,160.000
69,199.500,157.500
70,307.875,159.000
71,305.625,159.000
78,0.000,120.000
79,23.250,116.500
80,97.125,118.500
81,170.625,122.000
82,258.750,123.000
83,324.000,124.000
84,309.750,127.000
index,x,y
16,16.500,333.000
17,120.000,342.000
19,303.750,340.500
29,32.250,286.000
30,139.125,290.500
31,209.625,266.500
32,303.750,269.000
41,2.250,221.500
42,80.250,232.000
43,154.125,238.500
44,222.375,228.500
45,305.625,229.000
54,18.000,187.500
55,176.625,198.500
56,177.375,195.500
57,300.750,195.000
58,306.750,201.000
66,4.125,146.000
67,117.750,155.500
68,191.625,158.500
69,243.000,159.000
70,270.000,158.000
71,309.000,158.500
79,22.500,116.000
80,99.375,118.000
81,186.000,122.000
82,268.500,123.000
83,262.125,122.500
84,310.125,130.000
index,x,y
5,473.625,312.000
16,15.000,334.500
17,122.250,343.000
19,308.250,342.000
29,33.000,286.500
30,143.250,291.500
31,219.375,265.000
32,307.500,270.500
41,3.000,218.500
42,129.000,233.000
43,167.250,238.500
44,231.000,227.000
45,310.875,229.500
54,21.375,187.000
55,260.625,203.000
56,327.750,201.000
57,241.875,192.500
58,310.500,200.500
66,5.625,145.000
67,162.750,157.500
68,265.500,162.000
69,300.750,161.000
70,253.125,156.000
71,312.750,159.000
78,0.750,115.500
79,27.375,115.500
80,157.125,119.500
81,262.500,123.000
82,312.375,124.000
83,257.625,121.000
84,317.250,127.000
index,x,y
4,157.500,342.000
16,16.875,332.500
17,130.500,336.000
19,310.500,337.500
29,36.750,284.500
30,149.625,286.000
31,218.625,263.000
32,310.125,269.500
41,4.875,218.000
42,129.750,232.000
43,184.125,237.500
44,230.250,225.000
45,312.000,229.000
54,31.500,194.000
55,241.500,201.000
56,323.250,200.000
57,259.125,192.000
58,312.375,198.000
66,6.375,143.500
67,156.375,155.500
68,271.875,160.500
69,317.625,159.500
70,253.500,155.000
71,314.625,157.500
78,0.750,114.500
79,28.500,115.000
80,137.250,118.500
81,255.750,123.000
82,317.625,124.000
83,259.875,120.500
84,318.375,124.500
85,376.500,122.500
index,x,y
4,157.500,342.000
16,17.250,332.500
19,310.500,338.000
29,37.125,284.000
30,149.250,286.000
31,218.250,262.500
32,310.125,269.500
41,4.875,218.000
42,131.250,232.000
43,186.000,237.500
44,230.250,225.000
45,312.375,229.000
54,32.625,195.500
55,232.125,200.000
56,324.375,200.000
57,269.625,192.000
58,312.375,198.500
66,6.375,144.000
67,143.250,154.500
68,271.875,160.000
69,317.250,159.500
70,253.500,155.000
71,314.625,157.500
78,0.750,114.500
79,28.500,115.000
80,130.875,118.500
81,257.250,123.000
82,322.875,124.000
83,259.875,120.500
84,318.000,124.500
85,376.500,122.500
index,x,y
16,21.750,329.000
17,123.750,337.500
19,310.875,336.500
29,37.875,284.000
30,149.250,289.000
31,220.875,260.500
32,312.750,266.000
41,4.875,218.000
42,127.500,232.500
43,225.000,240.000
44,234.000,224.500
45,315.000,227.500
54,30.000,191.000
55,264.750,203.000
56,306.375,199.500
57,283.125,192.000
58,315.375,198.000
66,6.750,142.000
67,210.000,157.500
68,262.125,160.000
69,292.875,159.500
70,259.875,155.500
71,318.000,159.000
78,1.875,115.500
79,29.625,114.000
80,112.125,116.500
81,226.500,122.500
82,308.625,124.500
83,264.750,120.500
84,321.750,123.500
85,375.750,123.000
index,x,y
4,160.875,339.500
5,383.625,323.500
16,21.000,331.000
19,320.625,339.500
28,0.000,262.000
29,58.875,280.500
30,157.875,283.500
31,227.625,260.500
32,320.625,263.000
33,445.500,272.000
41,7.875,219.000
42,139.875,232.000
43,273.000,239.500
44,233.625,226.500
45,324.750,227.500
53,0.000,184.000
54,30.750,183.000
55,283.500,205.500
56,319.500,200.000
57,251.625,190.000
58,321.750,197.000
66,11.625,140.500
67,220.125,156.000
68,281.625,160.000
69,277.125,158.500
70,264.375,155.500
71,323.250,157.500
78,4.500,114.000
79,37.875,112.000
80,157.875,116.500
81,221.625,121.500
82,273.375,123.500
83,270.000,119.500
84,328.500,139.000
index,x,y
16,25.875,335.500
19,322.875,338.000
28,0.000,256.500
29,54.750,279.500
30,163.125,286.000
32,322.125,267.000
33,447.750,272.500
41,11.625,218.500
42,106.125,230.000
43,269.625,240.000
44,237.000,225.500
45,324.375,226.000
53,2.250,183.500
54,37.875,183.000
55,270.375,200.500
56,322.875,198.000
57,254.250,188.000
58,323.250,197.000
66,14.250,141.500
67,141.750,150.500
68,288.750,158.500
69,289.125,158.500
70,265.500,155.000
71,324.750,156.500
78,6.000,114.000
79,43.875,113.000
80,156.000,116.500
81,277.500,122.500
82,308.250,123.500
83,272.250,120.500
84,329.250,134.000
85,394.500,124.000
index,x,y
16,38.250,325.500
17,136.875,340.000
19,322.500,331.000
28,3.000,260.500
29,63.750,277.000
30,164.250,287.000
31,229.500,258.500
32,324.750,263.500
33,444.375,272.500
41,15.000,218.000
42,96.750,229.500
43,269.625,240.500
44,238.875,225.500
45,327.000,226.000
48,252.000,236.000
53,3.000,182.500
54,39.750,182.500
55,289.875,202.000
56,333.750,196.500
57,256.500,187.500
58,326.625,195.500
66,16.500,142.000
67,171.000,152.000
68,291.750,158.500
69,291.375,157.500
70,267.000,155.000
71,328.125,156.000
78,6.000,114.000
79,44.625,112.000
80,163.125,115.500
81,285.000,122.000
82,292.125,123.000
83,273.000,120.500
84,332.250,132.500
index,x,y
5,472.125,312.500
16,43.875,322.000
17,144.000,338.500
19,325.875,334.500
28,3.750,260.500
29,65.250,276.000
30,165.000,286.500
31,232.125,262.500
32,327.375,263.500
41,16.125,217.500
42,89.250,229.000
43,182.625,236.000
44,241.875,225.500
45,327.375,222.000
53,4.125,183.000
54,41.625,182.500
55,214.500,194.500
56,280.875,195.000
57,261.000,189.000
58,328.125,194.000
66,15.000,139.500
67,95.625,146.500
68,298.875,158.000
69,329.250,158.000
70,267.000,155.000
71,330.750,155.500
72,393.000,162.000
78,5.625,113.000
79,45.750,110.500
80,130.875,114.500
81,283.500,121.500
82,343.875,123.000
83,274.500,121.000
84,333.000,147.500
90,478.500,236.000
index,x,y
5,472.500,312.500
16,43.875,322.500
17,144.000,338.000
19,325.875,334.500
28,3.375,261.000
29,65.625,276.500
30,165.375,286.000
31,231.000,262.000
32,327.375,263.000
41,15.750,217.500
42,89.625,229.000
43,184.125,236.000
44,241.125,226.500
45,327.000,222.500
53,3.750,183.500
54,41.625,182.500
55,221.250,195.000
56,292.500,195.500
57,259.125,189.000
58,327.750,194.500
66,15.375,139.500
67,95.625,146.500
68,299.250,158.000
69,330.750,158.000
70,267.000,155.000
71,330.750,155.500
78,5.625,113.000
79,45.750,110.500
80,130.125,114.500
81,285.375,121.500
82,342.375,123.000
83,274.500,121.000
84,333.000,148.500
85,382.500,118.000
index,x,y
3,27.000,350.000
5,471.000,313.000
16,49.500,323.500
17,147.000,329.500
19,329.625,333.000
28,6.000,259.500
29,69.375,275.500
30,168.000,283.500
31,229.500,258.000
32,329.250,264.500
33,408.000,256.000
41,21.750,216.000
42,93.750,227.500
43,186.750,234.500
44,237.750,225.500
45,330.375,225.000
48,265.125,225.000
50,468.000,222.000
53,7.125,182.500
54,48.375,182.500
55,123.750,191.500
56,199.875,189.500
57,289.500,188.500
58,331.875,195.000
65,0.375,146.500
66,21.750,142.500
67,91.875,147.000
68,288.750,157.000
69,306.375,156.500
70,269.250,153.500
71,333.750,155.000
72,393.000,162.000
78,8.250,113.000
79,50.250,112.000
80,119.625,115.500
81,252.375,121.000
82,341.625,123.000
83,276.375,120.500
84,337.125,120.000
85,394.500,123.000
index,x,y
3,36.750,331.500
16,60.000,313.000
17,153.750,330.000
19,335.250,329.000
28,9.750,256.500
29,77.625,271.500
30,171.375,285.000
31,244.125,260.000
32,336.750,262.500
41,25.875,215.000
42,100.500,225.500
43,190.125,236.000
44,251.625,223.500
45,337.875,224.000
53,5.250,182.000
54,53.625,180.000
55,166.500,190.000
56,204.000,191.000
57,277.500,188.500
58,338.625,193.500
65,0.000,146.000
66,25.125,140.000
67,93.000,145.000
68,255.375,155.500
69,222.750,153.000
70,274.875,153.500
71,341.250,155.500
72,394.500,160.000
78,8.250,112.500
79,56.625,110.000
80,124.500,113.000
81,185.250,118.000
82,237.375,121.000
83,280.500,120.000
84,345.375,121.000
85,406.500,124.000
index,x,y
3,50.250,331.500
4,134.250,364.000
5,472.125,288.000
13,34.125,359.500
16,64.500,312.500
17,156.750,331.500
19,337.125,338.500
28,7.500,258.000
29,79.500,272.500
30,172.500,285.000
31,244.125,263.000
32,337.500,266.500
41,27.000,214.000
42,104.625,226.000
43,190.875,233.500
44,253.875,223.000
45,339.375,225.000
53,7.125,181.000
54,58.500,180.000
55,130.875,186.500
56,206.250,188.500
57,322.500,188.000
58,342.000,193.000
65,0.000,146.000
66,27.375,140.000
67,91.500,145.000
68,257.625,155.500
69,268.125,153.500
70,277.500,152.000
71,343.500,155.000
72,401.625,158.500
78,9.000,112.500
79,60.750,110.500
80,130.125,114.500
81,202.875,118.500
82,285.750,121.500
83,285.375,120.500
84,346.500,120.500
85,401.250,123.000
index,x,y
3,40.125,343.500
5,477.750,285.000
16,61.125,317.500
17,157.125,336.500
19,339.375,335.000
28,11.250,259.000
29,83.625,272.500
30,175.875,284.500
31,247.500,262.500
32,340.500,266.500
41,34.500,214.000
42,109.125,225.500
43,195.375,233.000
44,258.375,224.000
45,342.375,224.500
53,11.625,181.500
54,62.250,179.500
55,138.000,185.500
56,208.500,188.500
57,324.375,188.500
58,345.000,193.000
66,30.000,138.000
67,96.375,143.000
68,267.375,154.500
69,253.500,152.500
70,287.250,152.000
71,346.875,155.000
78,9.000,112.500
79,64.875,109.000
80,143.250,113.000
81,207.750,117.000
82,284.625,121.000
83,289.500,120.000
84,349.500,120.500
index,x,y
16,63.750,318.500
17,161.625,331.500
19,343.500,332.000
28,18.750,257.000
29,85.500,272.500
30,178.875,282.000
31,252.375,262.500
32,343.875,267.000
41,34.875,212.500
42,110.250,225.500
43,198.375,234.000
44,263.250,225.000
45,345.375,226.500
53,10.500,179.500
